claim_id,date_submitted,franchise_id,item_category,quantity,requested_total,carrier_approved_total,target_outcome,rate,unit_price,qty
CLM-23073,09/28/2025,Franchise_NY_12,Dehumidifier Rental,,560.0,560.0,1,,$35.0,16.0
CLM-41030,2025-12-27,Franchise_FL_04,Dehumidifier Rental,15.0,,2237.25,1,149.15,,
CLM-70700,"July 24, 2025",Franchise_TX_01,Antimicrobial Treatment - MISC,22.0,2681.58,1507.65,0,,121.89,
CLM-88981,2025-06-23,Franchise_FL_04,Dehumidifier Rental,7.0,795.62,395.14,0,113.66,,
CLM-18052,2025-11-21,Franchise_FL_04,Dehumidifier Rental,46.0,1590.22,788.69,0,34.57,,
CLM-65089,07/30/2025,Franchise_NY_12,Antimicrobial Treatment,,2248.4,1824.27,0,,$80.3,28.0
CLM-89190,2025-05-07,Franchise_FL_04,Dehumidifier Rental,42.0,4010.58,2321.81,0,95.49,,
CLM-72342,"April 27, 2025",Franchise_TX_01,Dehumidifier Rental,49.0,1774.29,1774.29,1,,36.21,
CLM-77333,"February 27, 2025",Franchise_TX_01,Drywall Repair,38.0,4886.04,2401.93,0,,128.58,
CLM-88374,01/01/2026,Franchise_NY_12,Water Extraction,,808.78,808.78,1,,$115.54,7.0
CLM-41204,04/02/2025,Franchise_NY_12,Drywall Repair,,4342.5,2189.47,0,,$86.85,50.0
CLM-97861,"December 07, 2025",Franchise_TX_01,Baseboard Replacement,39.0,4051.71,4051.71,1,,103.89,
CLM-84918,2025-10-15,Franchise_FL_04,Drywall Repair,18.0,295.92,295.92,1,16.44,,
CLM-88486,08/09/2025,Franchise_NY_12,Drywall Repair,,619.45,619.45,1,,$123.89,5.0
CLM-72728,2025-05-28,Franchise_FL_04,Baseboard Replacement,43.0,3536.75,3536.75,1,82.25,,
CLM-83071,01/26/2025,Franchise_NY_12,Antimicrobial Treatment,,1840.93,1840.93,1,,$108.29,17.0
CLM-45096,08/08/2025,Franchise_NY_12,Baseboard Replacement,,730.56,300.16,0,,$121.76,6.0
CLM-80568,2025-11-21,Franchise_FL_04,Drywall Repair,24.0,2523.84,2523.84,1,105.16,,
CLM-11798,"April 15, 2025",Franchise_TX_01,Dehumidifier Rental,36.0,4376.88,4376.88,1,,121.58,
CLM-41627,2025-07-03,Franchise_FL_04,Drywall Repair,6.0,162.9,89.0,0,27.15,,
CLM-49072,"December 04, 2025",Franchise_TX_01,Water Extraction,34.0,3949.78,3949.78,1,,116.17,
CLM-96989,2025-01-04,Franchise_FL_04,Drywall Repair,21.0,3142.02,3142.02,1,149.62,,
CLM-96693,"March 11, 2025",Franchise_TX_01,Baseboard Replacement - MISC,35.0,838.95,838.95,1,,23.97,
CLM-66403,2025-02-26,Franchise_FL_04,Antimicrobial Treatment,32.0,1626.56,1626.56,1,50.83,,
CLM-87315,07/03/2025,Franchise_NY_12,Dehumidifier Rental,,4540.16,4540.16,1,,$141.88,32.0
CLM-86949,04/05/2025,Franchise_NY_12,Antimicrobial Treatment,,2949.01,2949.01,1,,$101.69,29.0
CLM-70822,09/20/2025,Franchise_NY_12,Water Extraction,,1081.9,1081.9,1,,$108.19,10.0
CLM-64982,2025-10-20,Franchise_FL_04,Drywall Repair,12.0,,682.24,0,104.19,,
CLM-62980,01/31/2025,Franchise_NY_12,Baseboard Replacement,,2234.64,1979.11,0,,$93.11,24.0
CLM-74959,"October 02, 2025",Franchise_TX_01,Baseboard Replacement,28.0,585.48,585.48,1,,20.91,
CLM-23838,2025-11-10,Franchise_FL_04,Baseboard Replacement,41.0,3154.54,2172.29,0,76.94,,
CLM-99003,2025-07-02,Franchise_FL_04,Water Extraction,37.0,,3375.88,1,91.24,,
CLM-49443,"August 27, 2025",Franchise_TX_01,Drywall Repair - MISC,37.0,4619.08,4619.08,1,,124.84,
CLM-29247,2025-10-06,Franchise_FL_04,Drywall Repair,39.0,2395.77,2395.77,1,61.43,,
CLM-48120,"November 02, 2025",Franchise_TX_01,Drywall Repair,20.0,968.8,968.8,1,,48.44,
CLM-36778,"July 27, 2025",Franchise_TX_01,Baseboard Replacement,20.0,1552.4,1552.4,1,,77.62,
CLM-91841,2025-05-19,Franchise_FL_04,Dehumidifier Rental,36.0,1993.32,1993.32,1,55.37,,
CLM-67174,"August 30, 2025",Franchise_TX_01,Antimicrobial Treatment - MISC,14.0,1998.92,1998.92,1,,142.78,
CLM-38031,03/30/2025,Franchise_NY_12,Antimicrobial Treatment,,1723.36,956.92,0,,$107.71,16.0
CLM-38394,2025-08-07,Franchise_FL_04,Baseboard Replacement,15.0,1258.8,1258.8,1,83.92,,
CLM-68639,2025-01-24,Franchise_FL_04,Water Extraction,30.0,1365.6,1365.6,1,45.52,,
CLM-80797,"September 01, 2025",Franchise_TX_01,Drywall Repair,7.0,1004.57,1004.57,1,,143.51,
CLM-68469,"September 26, 2025",Franchise_TX_01,Drywall Repair,35.0,1254.75,1254.75,1,,35.85,
CLM-57333,2025-06-29,Franchise_FL_04,Baseboard Replacement,2.0,,139.28,0,98.8,,
CLM-79053,"September 13, 2025",Franchise_TX_01,Drywall Repair,21.0,380.1,380.1,1,,18.1,
CLM-25860,05/02/2025,Franchise_NY_12,Baseboard Replacement,,1506.82,1506.82,1,,$107.63,14.0
CLM-52082,"June 15, 2025",Franchise_TX_01,Dehumidifier Rental,41.0,4332.06,4332.06,1,,105.66,
CLM-57135,2025-04-15,Franchise_FL_04,Drywall Repair,9.0,289.44,289.44,1,32.16,,
CLM-36383,2025-07-13,Franchise_FL_04,Water Extraction,37.0,3022.53,3022.53,1,81.69,,
CLM-25819,05/08/2025,Franchise_NY_12,Drywall Repair,,2882.5,2882.5,1,,$57.65,50.0
CLM-86519,07/04/2025,Franchise_NY_12,Drywall Repair,,556.25,475.01,0,,$22.25,25.0
CLM-90128,"November 26, 2025",Franchise_TX_01,Antimicrobial Treatment - MISC,49.0,6204.38,6204.38,1,,126.62,
CLM-22433,"April 02, 2025",Franchise_TX_01,Water Extraction,9.0,292.23,204.71,0,,32.47,
CLM-93505,"July 20, 2025",Franchise_TX_01,Dehumidifier Rental - MISC,46.0,6749.58,6749.58,1,,146.73,
CLM-88715,"June 20, 2025",Franchise_TX_01,Baseboard Replacement,10.0,436.0,250.32,0,,43.6,
CLM-49545,"August 04, 2025",Franchise_TX_01,Drywall Repair - MISC,3.0,184.44,184.44,1,,61.48,
CLM-61556,"October 19, 2025",Franchise_TX_01,Dehumidifier Rental,37.0,4761.53,4761.53,1,,128.69,
CLM-41763,"March 08, 2025",Franchise_TX_01,Antimicrobial Treatment,49.0,2511.74,1520.96,0,,51.26,
CLM-88925,2025-09-28,Franchise_FL_04,Water Extraction,28.0,2738.4,1996.87,0,97.8,,
CLM-22470,12/03/2025,Franchise_NY_12,Drywall Repair,,1729.89,1729.89,1,,$40.23,43.0
CLM-31410,2025-10-02,Franchise_FL_04,Antimicrobial Treatment,5.0,571.95,375.66,0,114.39,,
CLM-10201,2025-12-17,Franchise_FL_04,Baseboard Replacement,14.0,,158.27,0,25.56,,
CLM-14639,08/09/2025,Franchise_NY_12,Drywall Repair,,1383.3,1242.64,0,,$92.22,15.0
CLM-64851,"March 19, 2025",Franchise_TX_01,Water Extraction,41.0,856.9,856.9,1,,20.9,
CLM-28486,"November 14, 2025",Franchise_TX_01,Baseboard Replacement,25.0,1940.25,1940.25,1,,77.61,
CLM-83358,07/14/2025,Franchise_NY_12,Dehumidifier Rental,,3863.68,1878.72,0,,$120.74,32.0
CLM-82486,2025-02-10,Franchise_FL_04,Antimicrobial Treatment,21.0,,741.33,0,57.45,,
CLM-79828,2025-01-19,Franchise_FL_04,Drywall Repair,47.0,2923.4,2064.53,0,62.2,,
CLM-13277,08/28/2025,Franchise_NY_12,Baseboard Replacement,,115.38,115.38,1,,$115.38,1.0
CLM-13234,2025-09-02,Franchise_FL_04,Baseboard Replacement,40.0,,1662.27,0,101.91,,
CLM-81138,03/20/2025,Franchise_NY_12,Baseboard Replacement,,3325.2,3325.2,1,,$110.84,30.0
CLM-49916,"March 02, 2025",Franchise_TX_01,Water Extraction,23.0,921.15,921.15,1,,40.05,
CLM-14809,"June 17, 2025",Franchise_TX_01,Dehumidifier Rental,35.0,1094.1,1094.1,1,,31.26,
CLM-81441,"November 20, 2025",Franchise_TX_01,Water Extraction,32.0,2024.64,1784.87,0,,63.27,
CLM-18418,09/25/2025,Franchise_NY_12,Drywall Repair,,2671.02,1345.06,0,,$148.39,18.0
CLM-64950,01/17/2025,Franchise_NY_12,Drywall Repair,,815.64,541.65,0,,$116.52,7.0
CLM-33384,2025-02-10,Franchise_FL_04,Antimicrobial Treatment,45.0,5524.65,2990.57,0,122.77,,
CLM-45920,2025-01-10,Franchise_FL_04,Water Extraction,35.0,700.7,513.79,0,20.02,,
CLM-51013,2025-06-12,Franchise_FL_04,Drywall Repair,40.0,,1728.98,0,84.13,,
CLM-98878,2025-02-03,Franchise_FL_04,Drywall Repair,50.0,1802.5,1802.5,1,36.05,,
CLM-36848,"February 27, 2025",Franchise_TX_01,Antimicrobial Treatment,26.0,2124.98,2124.98,1,,81.73,
CLM-64983,2025-09-13,Franchise_FL_04,Drywall Repair,45.0,1827.9,1827.9,1,40.62,,
CLM-39078,04/29/2025,Franchise_NY_12,Baseboard Replacement,,292.63,292.63,1,,$22.51,13.0
CLM-40696,08/15/2025,Franchise_NY_12,Baseboard Replacement,,102.2,102.2,1,,$51.1,2.0
CLM-52067,"April 19, 2025",Franchise_TX_01,Dehumidifier Rental,12.0,1231.68,1231.68,1,,102.64,
CLM-39007,12/14/2025,Franchise_NY_12,Baseboard Replacement,,230.38,108.1,0,,$115.19,2.0
CLM-37853,09/11/2025,Franchise_NY_12,Dehumidifier Rental,,5969.67,5969.67,1,,$121.83,49.0
CLM-80462,12/29/2025,Franchise_NY_12,Dehumidifier Rental,,2002.56,1537.07,0,,$95.36,21.0
CLM-31496,2025-07-12,Franchise_FL_04,Antimicrobial Treatment,37.0,,739.48,0,29.68,,
CLM-73064,02/07/2025,Franchise_NY_12,Antimicrobial Treatment,,619.48,298.23,0,,$36.44,17.0
CLM-15229,04/11/2025,Franchise_NY_12,Dehumidifier Rental,,2949.52,2949.52,1,,$128.24,23.0
CLM-11408,09/07/2025,Franchise_NY_12,Baseboard Replacement,,1480.0,694.95,0,,$37.0,40.0
CLM-49448,2025-10-31,Franchise_FL_04,Water Extraction,17.0,,1400.46,1,82.38,,
CLM-55643,"December 01, 2025",Franchise_TX_01,Drywall Repair,17.0,1295.06,1295.06,1,,76.18,
CLM-23987,2025-07-24,Franchise_FL_04,Drywall Repair,49.0,5151.37,2880.33,0,105.13,,
CLM-92844,2025-02-19,Franchise_FL_04,Baseboard Replacement,25.0,1247.5,694.16,0,49.9,,
CLM-67604,2025-07-25,Franchise_FL_04,Antimicrobial Treatment,38.0,2664.94,2664.94,1,70.13,,
CLM-43089,2025-04-19,Franchise_FL_04,Water Extraction,16.0,392.8,163.59,0,24.55,,
CLM-16517,03/20/2025,Franchise_NY_12,Baseboard Replacement,,1536.21,1050.25,0,,$118.17,13.0
CLM-95798,2025-02-13,Franchise_FL_04,Baseboard Replacement,46.0,5704.46,3899.87,0,124.01,,
CLM-15811,04/13/2025,Franchise_NY_12,Dehumidifier Rental,,2369.74,2369.74,1,,$50.42,47.0
CLM-86084,2025-07-16,Franchise_FL_04,Dehumidifier Rental,38.0,2482.54,2482.54,1,65.33,,
CLM-31992,05/24/2025,Franchise_NY_12,Drywall Repair,,945.98,945.98,1,,$32.62,29.0
CLM-23406,"November 12, 2025",Franchise_TX_01,Drywall Repair - MISC,46.0,4152.42,4152.42,1,,90.27,
CLM-11523,"June 25, 2025",Franchise_TX_01,Dehumidifier Rental,17.0,1946.5,1946.5,1,,114.5,
CLM-96068,02/04/2025,Franchise_NY_12,Antimicrobial Treatment,,966.69,966.69,1,,$42.03,23.0
CLM-80148,2025-02-16,Franchise_FL_04,Antimicrobial Treatment,49.0,,2044.28,1,41.72,,
CLM-93401,2025-10-02,Franchise_FL_04,Water Extraction,26.0,1226.42,1226.42,1,47.17,,
CLM-42345,2025-08-23,Franchise_FL_04,Drywall Repair,19.0,2277.15,1531.33,0,119.85,,
CLM-18008,2025-03-25,Franchise_FL_04,Dehumidifier Rental,3.0,185.31,185.31,1,61.77,,
CLM-28444,07/10/2025,Franchise_NY_12,Drywall Repair,,2066.85,2066.85,1,,$45.93,45.0
CLM-52810,2025-05-16,Franchise_FL_04,Water Extraction,38.0,3836.86,1765.44,0,100.97,,
CLM-58855,2025-04-26,Franchise_FL_04,Drywall Repair,45.0,4179.6,4179.6,1,92.88,,
CLM-86376,2025-07-07,Franchise_FL_04,Drywall Repair,7.0,,996.38,1,142.34,,
CLM-52099,2025-05-25,Franchise_FL_04,Baseboard Replacement,10.0,694.9,694.9,1,69.49,,
CLM-12943,2025-10-05,Franchise_FL_04,Baseboard Replacement,40.0,5057.6,5057.6,1,126.44,,
CLM-20224,"July 01, 2025",Franchise_TX_01,Dehumidifier Rental,12.0,1753.32,1753.32,1,,146.11,
CLM-34795,"February 23, 2025",Franchise_TX_01,Drywall Repair,13.0,1281.15,597.95,0,,98.55,
CLM-75831,10/21/2025,Franchise_NY_12,Baseboard Replacement,,927.6,404.31,0,,$30.92,30.0
CLM-72109,"October 18, 2025",Franchise_TX_01,Drywall Repair,10.0,593.9,593.9,1,,59.39,
CLM-50256,12/13/2025,Franchise_NY_12,Drywall Repair,,3125.62,3125.62,1,,$107.78,29.0
CLM-14117,02/18/2025,Franchise_NY_12,Dehumidifier Rental,,4003.84,3275.32,0,,$117.76,34.0
CLM-57130,"April 17, 2025",Franchise_TX_01,Antimicrobial Treatment,19.0,2733.15,2186.22,0,,143.85,
CLM-69909,"April 18, 2025",Franchise_TX_01,Baseboard Replacement,30.0,762.9,762.9,1,,25.43,
CLM-96771,12/17/2025,Franchise_NY_12,Antimicrobial Treatment,,729.96,654.91,0,,$121.66,6.0
CLM-69909,05/29/2025,Franchise_NY_12,Water Extraction,,213.98,213.98,1,,$16.46,13.0
CLM-80881,2025-10-03,Franchise_FL_04,Baseboard Replacement,7.0,317.66,317.66,1,45.38,,
CLM-89201,08/11/2025,Franchise_NY_12,Water Extraction,,1310.36,1310.36,1,,$38.54,34.0
CLM-15730,"June 13, 2025",Franchise_TX_01,Water Extraction,4.0,405.52,405.52,1,,101.38,
CLM-24698,12/28/2025,Franchise_NY_12,Antimicrobial Treatment,,1624.48,1624.48,1,,$62.48,26.0
CLM-98758,"September 09, 2025",Franchise_TX_01,Dehumidifier Rental,19.0,2174.17,2174.17,1,,114.43,
CLM-66520,02/24/2025,Franchise_NY_12,Drywall Repair,,249.21,249.21,1,,$19.17,13.0
CLM-89821,2025-07-05,Franchise_FL_04,Dehumidifier Rental,45.0,5774.85,3211.44,0,128.33,,
CLM-39756,2025-01-19,Franchise_FL_04,Drywall Repair,30.0,,629.7,1,20.99,,
CLM-80337,"July 31, 2025",Franchise_TX_01,Antimicrobial Treatment - MISC,28.0,2637.32,2637.32,1,,94.19,
CLM-53264,02/14/2025,Franchise_NY_12,Antimicrobial Treatment,,4665.93,4128.1,0,,$108.51,43.0
CLM-28840,"June 24, 2025",Franchise_TX_01,Dehumidifier Rental,22.0,3046.56,1836.99,0,,138.48,
CLM-90329,2025-04-13,Franchise_FL_04,Water Extraction,36.0,1038.6,1038.6,1,28.85,,
CLM-15337,2025-04-02,Franchise_FL_04,Water Extraction,9.0,,1293.84,1,143.76,,
CLM-30405,"December 06, 2025",Franchise_TX_01,Water Extraction,48.0,5792.16,3813.09,0,,120.67,
CLM-28630,"July 15, 2025",Franchise_TX_01,Drywall Repair,38.0,1015.74,1015.74,1,,26.73,
CLM-96476,2025-08-29,Franchise_FL_04,Drywall Repair,26.0,1691.82,1691.82,1,65.07,,
CLM-14164,"December 03, 2025",Franchise_TX_01,Baseboard Replacement,31.0,4403.55,1815.58,0,,142.05,
CLM-19681,"May 29, 2025",Franchise_TX_01,Dehumidifier Rental,15.0,535.95,535.95,1,,35.73,
CLM-91728,05/26/2025,Franchise_NY_12,Dehumidifier Rental,,5020.18,2046.06,0,,$132.11,38.0
CLM-92515,03/20/2025,Franchise_NY_12,Dehumidifier Rental,,841.65,626.25,0,,$56.11,15.0
CLM-73739,06/19/2025,Franchise_NY_12,Antimicrobial Treatment,,1986.39,1667.54,0,,$94.59,21.0
CLM-16777,01/01/2026,Franchise_NY_12,Antimicrobial Treatment,,1240.75,839.98,0,,$49.63,25.0
CLM-43241,"September 05, 2025",Franchise_TX_01,Drywall Repair - MISC,9.0,1098.9,1098.9,1,,122.1,
CLM-12128,"June 19, 2025",Franchise_TX_01,Dehumidifier Rental,43.0,3550.94,3550.94,1,,82.58,
CLM-43012,"December 16, 2025",Franchise_TX_01,Antimicrobial Treatment,30.0,1033.8,1033.8,1,,34.46,
CLM-90001,07/27/2025,Franchise_NY_12,Antimicrobial Treatment,,3580.16,1752.94,0,,$111.88,32.0
CLM-16974,2025-02-10,Franchise_FL_04,Baseboard Replacement,43.0,1643.46,1082.6,0,38.22,,
CLM-88655,10/01/2025,Franchise_NY_12,Water Extraction,,4713.39,4713.39,1,,$142.83,33.0
CLM-64412,01/12/2025,Franchise_NY_12,Water Extraction,,6789.6,4062.96,0,,$147.6,46.0
CLM-20434,04/25/2025,Franchise_NY_12,Dehumidifier Rental,,459.28,459.28,1,,$57.41,8.0
CLM-62786,01/13/2025,Franchise_NY_12,Drywall Repair,,1232.84,916.2,0,,$33.32,37.0
CLM-48434,09/01/2025,Franchise_NY_12,Water Extraction,,4647.72,3938.22,0,,$110.66,42.0
CLM-88534,"May 30, 2025",Franchise_TX_01,Baseboard Replacement,20.0,2195.8,2195.8,1,,109.79,
CLM-49396,"April 05, 2025",Franchise_TX_01,Antimicrobial Treatment,26.0,2227.68,1270.24,0,,85.68,
CLM-68641,2025-07-19,Franchise_FL_04,Baseboard Replacement,33.0,1320.33,720.83,0,40.01,,
CLM-35118,02/06/2025,Franchise_NY_12,Dehumidifier Rental,,4588.5,2784.56,0,,$99.75,46.0
CLM-91531,"November 10, 2025",Franchise_TX_01,Dehumidifier Rental,49.0,6235.25,4411.7,0,,127.25,
CLM-84117,2025-05-07,Franchise_FL_04,Antimicrobial Treatment,37.0,4930.99,4930.99,1,133.27,,
CLM-19258,2025-02-12,Franchise_FL_04,Antimicrobial Treatment,2.0,211.4,211.4,1,105.7,,
CLM-45485,09/26/2025,Franchise_NY_12,Baseboard Replacement,,1062.0,1062.0,1,,$59.0,18.0
CLM-30170,"January 08, 2025",Franchise_TX_01,Drywall Repair,28.0,3203.2,3203.2,1,,114.4,
CLM-20203,"January 30, 2025",Franchise_TX_01,Water Extraction,40.0,4992.0,2822.68,0,,124.8,
CLM-59414,"May 30, 2025",Franchise_TX_01,Water Extraction,19.0,310.08,259.12,0,,16.32,
CLM-79858,"September 03, 2025",Franchise_TX_01,Drywall Repair - MISC,50.0,2787.5,2787.5,1,,55.75,
CLM-77525,07/26/2025,Franchise_NY_12,Dehumidifier Rental,,121.37,57.33,0,,$121.37,1.0
CLM-44609,01/15/2025,Franchise_NY_12,Dehumidifier Rental,,2820.42,1518.96,0,,$104.46,27.0
CLM-82215,10/29/2025,Franchise_NY_12,Drywall Repair,,4961.96,4961.96,1,,$145.94,34.0
CLM-38922,2025-06-22,Franchise_FL_04,Dehumidifier Rental,8.0,851.44,764.73,0,106.43,,
CLM-69978,01/13/2025,Franchise_NY_12,Drywall Repair,,3918.24,3918.24,1,,$145.12,27.0
CLM-42516,"October 16, 2025",Franchise_TX_01,Baseboard Replacement,43.0,1636.58,1636.58,1,,38.06,
CLM-41046,03/11/2025,Franchise_NY_12,Antimicrobial Treatment,,213.04,213.04,1,,$53.26,4.0
CLM-28636,"July 17, 2025",Franchise_TX_01,Baseboard Replacement,14.0,1247.54,1247.54,1,,89.11,
CLM-47017,"January 18, 2025",Franchise_TX_01,Dehumidifier Rental,48.0,2647.2,1593.3,0,,55.15,
CLM-11070,2025-02-18,Franchise_FL_04,Antimicrobial Treatment,9.0,818.82,818.82,1,90.98,,
CLM-68471,"August 09, 2025",Franchise_TX_01,Baseboard Replacement,29.0,3977.06,3977.06,1,,137.14,
CLM-71897,2025-12-28,Franchise_FL_04,Water Extraction,20.0,919.4,919.4,1,45.97,,
CLM-22208,06/06/2025,Franchise_NY_12,Dehumidifier Rental,,350.84,207.12,0,,$50.12,7.0
CLM-57358,2025-08-25,Franchise_FL_04,Baseboard Replacement,17.0,1461.49,1461.49,1,85.97,,
CLM-75172,"May 04, 2025",Franchise_TX_01,Dehumidifier Rental - MISC,18.0,1439.28,1439.28,1,,79.96,
CLM-67839,"August 23, 2025",Franchise_TX_01,Dehumidifier Rental,13.0,1865.63,785.64,0,,143.51,
CLM-86348,"October 18, 2025",Franchise_TX_01,Baseboard Replacement,46.0,5799.22,4989.19,0,,126.07,
CLM-73065,2025-10-01,Franchise_FL_04,Dehumidifier Rental,50.0,1158.5,1158.5,1,23.17,,
CLM-68696,"January 17, 2025",Franchise_TX_01,Water Extraction,9.0,1237.95,940.3,0,,137.55,
CLM-93674,11/14/2025,Franchise_NY_12,Drywall Repair,,1827.58,1827.58,1,,$39.73,46.0
CLM-56540,2025-09-23,Franchise_FL_04,Baseboard Replacement,24.0,3016.32,3016.32,1,125.68,,
CLM-39460,"September 25, 2025",Franchise_TX_01,Drywall Repair,10.0,1133.8,470.48,0,,113.38,
CLM-51930,"May 18, 2025",Franchise_TX_01,Antimicrobial Treatment - MISC,28.0,1241.52,1241.52,1,,44.34,
CLM-51300,"February 21, 2025",Franchise_TX_01,Baseboard Replacement,32.0,815.36,815.36,1,,25.48,
CLM-24462,2025-05-01,Franchise_FL_04,Water Extraction,43.0,6059.56,6059.56,1,140.92,,
CLM-47432,07/16/2025,Franchise_NY_12,Antimicrobial Treatment,,665.28,665.28,1,,$95.04,7.0
CLM-89852,"January 18, 2025",Franchise_TX_01,Dehumidifier Rental - MISC,41.0,3049.99,3049.99,1,,74.39,
CLM-26951,04/17/2025,Franchise_NY_12,Drywall Repair,,2912.07,2912.07,1,,$59.43,49.0
CLM-36438,10/29/2025,Franchise_NY_12,Baseboard Replacement,,927.42,927.42,1,,$31.98,29.0
CLM-87072,"December 21, 2025",Franchise_TX_01,Baseboard Replacement,11.0,1143.12,898.43,0,,103.92,
CLM-83908,2025-06-18,Franchise_FL_04,Baseboard Replacement,43.0,1299.03,1299.03,1,30.21,,
CLM-60903,"January 15, 2025",Franchise_TX_01,Drywall Repair - MISC,26.0,922.74,922.74,1,,35.49,
CLM-73605,"April 20, 2025",Franchise_TX_01,Water Extraction - MISC,14.0,616.98,616.98,1,,44.07,
CLM-47774,04/25/2025,Franchise_NY_12,Antimicrobial Treatment,,1471.5,1471.5,1,,$58.86,25.0
CLM-66247,06/30/2025,Franchise_NY_12,Antimicrobial Treatment,,246.8,246.8,1,,$49.36,5.0
CLM-28167,04/28/2025,Franchise_NY_12,Dehumidifier Rental,,1257.25,742.08,0,,$26.75,47.0
CLM-92734,"June 15, 2025",Franchise_TX_01,Dehumidifier Rental - MISC,35.0,2970.8,2970.8,1,,84.88,
CLM-37903,08/08/2025,Franchise_NY_12,Antimicrobial Treatment,,2262.78,2262.78,1,,$125.71,18.0
CLM-43264,"October 17, 2025",Franchise_TX_01,Drywall Repair,15.0,585.75,273.66,0,,39.05,
CLM-67641,2025-11-10,Franchise_FL_04,Baseboard Replacement,7.0,914.13,914.13,1,130.59,,
CLM-99407,2025-12-01,Franchise_FL_04,Antimicrobial Treatment,41.0,1703.14,1703.14,1,41.54,,
CLM-72441,12/16/2025,Franchise_NY_12,Antimicrobial Treatment,,617.85,268.22,0,,$41.19,15.0
CLM-41012,2025-09-23,Franchise_FL_04,Dehumidifier Rental,29.0,1844.4,1844.4,1,63.6,,
CLM-78777,"April 23, 2025",Franchise_TX_01,Dehumidifier Rental,2.0,248.86,248.86,1,,124.43,
CLM-85818,01/12/2025,Franchise_NY_12,Drywall Repair,,418.45,368.41,0,,$83.69,5.0
CLM-32133,12/15/2025,Franchise_NY_12,Water Extraction,,837.76,729.06,0,,$49.28,17.0
CLM-11803,2025-08-24,Franchise_FL_04,Baseboard Replacement,17.0,415.82,415.82,1,24.46,,
CLM-19583,"March 13, 2025",Franchise_TX_01,Baseboard Replacement,18.0,1504.98,1162.99,0,,83.61,
CLM-15970,04/29/2025,Franchise_NY_12,Baseboard Replacement,,1483.71,1075.8,0,,$78.09,19.0
CLM-92751,2025-10-03,Franchise_FL_04,Baseboard Replacement,17.0,1441.6,1441.6,1,84.8,,
CLM-30840,04/13/2025,Franchise_NY_12,Baseboard Replacement,,2603.76,2603.76,1,,$137.04,19.0
CLM-25436,"May 31, 2025",Franchise_TX_01,Water Extraction,38.0,941.64,511.37,0,,24.78,
CLM-66015,2025-11-12,Franchise_FL_04,Water Extraction,13.0,425.62,222.87,0,32.74,,
CLM-40274,2025-04-08,Franchise_FL_04,Drywall Repair,42.0,,2144.52,1,51.06,,
CLM-11205,"February 18, 2025",Franchise_TX_01,Dehumidifier Rental,26.0,2731.3,2731.3,1,,105.05,
CLM-31453,"August 16, 2025",Franchise_TX_01,Water Extraction,25.0,1500.0,1500.0,1,,60.0,
CLM-43151,"July 19, 2025",Franchise_TX_01,Antimicrobial Treatment - MISC,12.0,1624.92,1052.49,0,,135.41,
CLM-61072,"September 22, 2025",Franchise_TX_01,Drywall Repair - MISC,4.0,560.52,560.52,1,,140.13,
CLM-88459,"October 28, 2025",Franchise_TX_01,Drywall Repair,44.0,5944.4,4032.33,0,,135.1,
CLM-97892,2025-08-17,Franchise_FL_04,Antimicrobial Treatment,5.0,173.85,173.85,1,34.77,,
CLM-48301,"March 13, 2025",Franchise_TX_01,Drywall Repair,29.0,1234.82,790.63,0,,42.58,
CLM-95827,"October 26, 2025",Franchise_TX_01,Water Extraction - MISC,49.0,5835.9,2352.98,0,,119.1,
CLM-74629,11/24/2025,Franchise_NY_12,Drywall Repair,,2214.45,2214.45,1,,$116.55,19.0
CLM-47482,2025-12-14,Franchise_FL_04,Water Extraction,3.0,435.57,435.57,1,145.19,,
CLM-94684,"November 18, 2025",Franchise_TX_01,Dehumidifier Rental,4.0,190.92,142.36,0,,47.73,
CLM-78239,06/08/2025,Franchise_NY_12,Water Extraction,,1532.63,1532.63,1,,$139.33,11.0
CLM-20736,2025-06-30,Franchise_FL_04,Drywall Repair,21.0,1101.03,592.51,0,52.43,,
CLM-10706,06/25/2025,Franchise_NY_12,Dehumidifier Rental,,4951.1,4951.1,1,,$141.46,35.0
CLM-53818,01/22/2025,Franchise_NY_12,Drywall Repair,,1037.33,1037.33,1,,$35.77,29.0
CLM-59841,2025-08-26,Franchise_FL_04,Drywall Repair,26.0,836.68,643.37,0,32.18,,
CLM-82725,11/29/2025,Franchise_NY_12,Drywall Repair,,5957.16,5957.16,1,,$135.39,44.0
CLM-46454,"June 03, 2025",Franchise_TX_01,Dehumidifier Rental - MISC,11.0,1646.48,1274.0,0,,149.68,
CLM-21345,2025-06-20,Franchise_FL_04,Antimicrobial Treatment,32.0,1662.4,1662.4,1,51.95,,
CLM-69055,2025-02-26,Franchise_FL_04,Drywall Repair,37.0,1844.82,1844.82,1,49.86,,
CLM-51043,"September 25, 2025",Franchise_TX_01,Antimicrobial Treatment,42.0,841.26,841.26,1,,20.03,
CLM-12240,"July 02, 2025",Franchise_TX_01,Drywall Repair,40.0,866.4,866.4,1,,21.66,
CLM-20943,"January 21, 2025",Franchise_TX_01,Drywall Repair - MISC,34.0,3072.92,3072.92,1,,90.38,
CLM-17111,"May 16, 2025",Franchise_TX_01,Water Extraction,22.0,836.44,396.33,0,,38.02,
