claim_id,franchise_id,item_category,date_submitted,quantity,unit_price,requested_total,carrier_approved_total,is_approved_fully,submit_month,submit_day_of_week
CLM-21977,Franchise_NY_12,Drywall Repair,,11.0,63.3,696.3,595.23,0,,
CLM-61730,Franchise_FL_04,Antimicrobial Treatment,2025-06-07,30.0,25.12,753.6,753.6,1,6.0,5.0
CLM-62862,Franchise_TX_01,Drywall Repair,,20.0,65.0,1300.0,1300.0,1,,
CLM-59223,Franchise_TX_01,Baseboard Replacement - MISC,,21.0,21.08,442.68,442.68,1,,
CLM-80953,Franchise_TX_01,Dehumidifier Rental,,1.0,55.85,55.85,55.85,1,,
CLM-81330,Franchise_NY_12,Drywall Repair,,5.0,82.74,413.7,413.7,1,,
CLM-71973,Franchise_TX_01,Dehumidifier Rental - MISC,,31.0,98.96,3067.76,1386.81,0,,
CLM-12842,Franchise_NY_12,Antimicrobial Treatment,,12.0,61.16,733.92,520.77,0,,
CLM-61631,Franchise_NY_12,Antimicrobial Treatment,,6.0,21.89,131.34,66.02,0,,
CLM-96353,Franchise_TX_01,Water Extraction,,13.0,142.11,1847.43,856.66,0,,
CLM-67961,Franchise_TX_01,Dehumidifier Rental,,5.0,45.98,229.9,229.9,1,,
CLM-95661,Franchise_NY_12,Baseboard Replacement,,28.0,40.87,1144.36,629.32,0,,
CLM-76614,Franchise_NY_12,Baseboard Replacement,,35.0,57.36,2007.6,2007.6,1,,
CLM-99482,Franchise_TX_01,Water Extraction,,14.0,90.89,1272.46,1272.46,1,,
CLM-68895,Franchise_TX_01,Water Extraction,,36.0,45.85,1650.6,1650.6,1,,
CLM-72020,Franchise_FL_04,Drywall Repair,2025-04-12,38.0,19.22,730.36,634.86,0,4.0,5.0
CLM-26505,Franchise_TX_01,Baseboard Replacement,,17.0,134.09,2279.53,1318.37,0,,
CLM-43070,Franchise_NY_12,Dehumidifier Rental,,46.0,96.18,4424.28,4424.28,1,,
CLM-32305,Franchise_FL_04,Drywall Repair,2025-02-22,23.0,105.02,2415.46,2415.46,1,2.0,5.0
CLM-86206,Franchise_FL_04,Water Extraction,2026-01-01,18.0,77.9,1402.2,1402.2,1,1.0,3.0
CLM-40165,Franchise_NY_12,Water Extraction,,19.0,24.69,469.11,469.11,1,,
CLM-38196,Franchise_FL_04,Water Extraction,2025-08-15,14.0,64.0,896.0,580.83,0,8.0,4.0
CLM-17746,Franchise_TX_01,Antimicrobial Treatment,,29.0,80.06,2321.74,2080.25,0,,
CLM-67981,Franchise_FL_04,Drywall Repair,2025-05-19,20.0,117.5,2350.0,2350.0,1,5.0,0.0
CLM-80423,Franchise_TX_01,Dehumidifier Rental,,49.0,96.4,4723.6,2737.25,0,,
CLM-55900,Franchise_TX_01,Baseboard Replacement - MISC,,48.0,27.52,1320.96,540.07,0,,
CLM-89865,Franchise_TX_01,Drywall Repair,,24.0,64.22,1541.28,1541.28,1,,
CLM-84039,Franchise_FL_04,Baseboard Replacement,2025-06-09,44.0,147.72,6499.68,6499.68,1,6.0,0.0
CLM-71506,Franchise_NY_12,Water Extraction,,14.0,115.93,1623.02,1343.77,0,,
CLM-34248,Franchise_TX_01,Antimicrobial Treatment - MISC,,27.0,118.67,3204.09,2403.2,0,,
CLM-78817,Franchise_NY_12,Antimicrobial Treatment,,10.0,29.31,293.1,293.1,1,,
CLM-94484,Franchise_NY_12,Water Extraction,,45.0,67.11,3019.95,3019.95,1,,
CLM-27805,Franchise_NY_12,Water Extraction,,18.0,142.94,2572.92,2572.92,1,,
CLM-77199,Franchise_FL_04,Dehumidifier Rental,2025-11-25,50.0,96.94,4847.0,4847.0,1,11.0,1.0
CLM-56947,Franchise_NY_12,Drywall Repair,,16.0,27.25,436.0,436.0,1,,
CLM-39395,Franchise_NY_12,Dehumidifier Rental,,27.0,98.65,2663.55,1146.79,0,,
CLM-51468,Franchise_FL_04,Dehumidifier Rental,2025-01-23,18.0,36.57,658.26,557.34,0,1.0,3.0
CLM-47366,Franchise_NY_12,Baseboard Replacement,,39.0,36.64,1428.96,1428.96,1,,
CLM-86557,Franchise_FL_04,Dehumidifier Rental,2025-02-05,49.0,81.68,4002.32,3001.47,0,2.0,2.0
CLM-91649,Franchise_FL_04,Baseboard Replacement,2025-07-05,42.0,148.8,6249.6,3270.79,0,7.0,5.0
CLM-24656,Franchise_FL_04,Baseboard Replacement,2025-06-14,34.0,19.43,660.62,339.71,0,6.0,5.0
CLM-66520,Franchise_NY_12,Baseboard Replacement,,49.0,21.96,1076.04,1076.04,1,,
CLM-45588,Franchise_NY_12,Dehumidifier Rental,,28.0,48.23,1350.44,750.02,0,,
CLM-92946,Franchise_TX_01,Antimicrobial Treatment,,40.0,84.94,3397.6,3397.6,1,,
CLM-69296,Franchise_NY_12,Baseboard Replacement,,47.0,83.61,3929.67,3929.67,1,,
CLM-14601,Franchise_NY_12,Baseboard Replacement,,7.0,71.38,499.66,499.66,1,,
CLM-34232,Franchise_NY_12,Dehumidifier Rental,,20.0,15.08,301.6,301.6,1,,
CLM-48464,Franchise_TX_01,Drywall Repair,,15.0,123.4,1851.0,1851.0,1,,
CLM-95170,Franchise_FL_04,Water Extraction,2025-10-15,31.0,44.21,1370.51,1370.51,1,10.0,2.0
CLM-95290,Franchise_NY_12,Antimicrobial Treatment,,11.0,48.98,538.78,471.01,0,,
CLM-17369,Franchise_FL_04,Baseboard Replacement,2025-07-02,22.0,40.55,892.1,762.83,0,7.0,2.0
CLM-56560,Franchise_NY_12,Antimicrobial Treatment,,22.0,140.09,3081.98,1852.63,0,,
CLM-61931,Franchise_FL_04,Baseboard Replacement,2025-08-25,47.0,63.78,2997.66,2049.12,0,8.0,0.0
CLM-17553,Franchise_NY_12,Drywall Repair,,23.0,70.46,1620.58,1620.58,1,,
CLM-34802,Franchise_NY_12,Dehumidifier Rental,,17.0,31.41,533.97,385.54,0,,
CLM-48606,Franchise_FL_04,Water Extraction,2025-08-09,37.0,21.64,800.68,800.68,1,8.0,5.0
CLM-13735,Franchise_FL_04,Water Extraction,2025-12-05,5.0,114.81,574.05,574.05,1,12.0,4.0
CLM-57897,Franchise_FL_04,Baseboard Replacement,2025-08-15,42.0,63.6,2671.2,1743.59,0,8.0,4.0
CLM-12657,Franchise_FL_04,Drywall Repair,2025-07-31,32.0,24.57,786.24,786.24,1,7.0,3.0
CLM-48589,Franchise_TX_01,Baseboard Replacement - MISC,,21.0,137.9,2895.9,2895.9,1,,
CLM-47200,Franchise_NY_12,Antimicrobial Treatment,,8.0,122.5,980.0,632.48,0,,
CLM-75847,Franchise_NY_12,Water Extraction,,46.0,112.43,5171.78,4428.79,0,,
CLM-42432,Franchise_TX_01,Antimicrobial Treatment,,40.0,78.09,3123.6,1446.85,0,,
CLM-29127,Franchise_FL_04,Drywall Repair,2025-02-06,25.0,142.74,3568.5,3568.5,1,2.0,3.0
CLM-36607,Franchise_TX_01,Baseboard Replacement,,26.0,95.78,2490.28,2490.28,1,,
CLM-45146,Franchise_FL_04,Antimicrobial Treatment,2025-08-27,12.0,37.38,448.56,448.56,1,8.0,2.0
CLM-19649,Franchise_TX_01,Antimicrobial Treatment,,41.0,121.61,4986.01,4986.01,1,,
CLM-38090,Franchise_NY_12,Antimicrobial Treatment,,18.0,142.38,2562.84,2562.84,1,,
CLM-22929,Franchise_FL_04,Baseboard Replacement,2025-11-05,43.0,77.31,3324.33,2376.45,0,11.0,2.0
CLM-50126,Franchise_NY_12,Antimicrobial Treatment,,8.0,109.68,877.44,877.44,1,,
CLM-17897,Franchise_FL_04,Drywall Repair,2025-12-27,34.0,112.33,3819.22,3113.33,0,12.0,5.0
CLM-99273,Franchise_TX_01,Baseboard Replacement,,16.0,35.86,573.76,573.76,1,,
CLM-46126,Franchise_NY_12,Water Extraction,,48.0,96.99,4655.52,4070.83,0,,
CLM-53136,Franchise_NY_12,Baseboard Replacement,,22.0,141.92,3122.24,2508.94,0,,
CLM-69343,Franchise_TX_01,Baseboard Replacement,,50.0,34.68,1734.0,1341.03,0,,
CLM-41328,Franchise_TX_01,Water Extraction - MISC,,1.0,102.27,102.27,45.16,0,,
CLM-29000,Franchise_NY_12,Antimicrobial Treatment,,20.0,116.63,2332.6,959.39,0,,
CLM-15895,Franchise_TX_01,Antimicrobial Treatment - MISC,,21.0,64.19,1347.99,1347.99,1,,
CLM-13586,Franchise_NY_12,Antimicrobial Treatment,,30.0,50.39,1511.7,1511.7,1,,
CLM-40269,Franchise_NY_12,Water Extraction,,3.0,119.45,358.35,358.35,1,,
CLM-48974,Franchise_NY_12,Antimicrobial Treatment,,39.0,64.1,2499.9,1056.67,0,,
CLM-45840,Franchise_NY_12,Dehumidifier Rental,,43.0,29.94,1287.42,1287.42,1,,
CLM-42749,Franchise_FL_04,Water Extraction,2025-07-28,25.0,88.56,2214.0,2214.0,1,7.0,0.0
CLM-46451,Franchise_TX_01,Drywall Repair - MISC,,32.0,42.97,1375.04,1375.04,1,,
CLM-27198,Franchise_TX_01,Dehumidifier Rental,,7.0,132.6,928.2,928.2,1,,
CLM-39389,Franchise_NY_12,Antimicrobial Treatment,,49.0,142.18,6966.82,6966.82,1,,
CLM-96375,Franchise_TX_01,Drywall Repair,,2.0,47.36,94.72,73.69,0,,
CLM-53723,Franchise_TX_01,Water Extraction,,22.0,129.22,2842.84,2842.84,1,,
CLM-68432,Franchise_FL_04,Water Extraction,2025-04-28,28.0,134.1,3754.8,3754.8,1,4.0,0.0
CLM-60634,Franchise_TX_01,Antimicrobial Treatment,,23.0,54.57,1255.11,725.01,0,,
CLM-57055,Franchise_FL_04,Water Extraction,2025-10-11,17.0,46.9,797.3,797.3,1,10.0,5.0
CLM-15748,Franchise_NY_12,Baseboard Replacement,,41.0,27.92,1144.72,1144.72,1,,
CLM-61114,Franchise_NY_12,Drywall Repair,,4.0,140.17,560.68,404.84,0,,
CLM-40047,Franchise_NY_12,Baseboard Replacement,,18.0,137.07,2467.26,1939.74,0,,
CLM-96992,Franchise_NY_12,Antimicrobial Treatment,,33.0,95.52,3152.16,2454.84,0,,
CLM-65977,Franchise_TX_01,Antimicrobial Treatment,,34.0,107.62,3659.08,2223.21,0,,
CLM-15079,Franchise_TX_01,Water Extraction,,1.0,75.96,75.96,75.96,1,,
CLM-79862,Franchise_NY_12,Antimicrobial Treatment,,9.0,115.65,1040.85,782.63,0,,
CLM-86657,Franchise_TX_01,Drywall Repair,,50.0,21.3,1065.0,1065.0,1,,
CLM-46735,Franchise_TX_01,Dehumidifier Rental,,32.0,71.55,2289.6,2289.6,1,,
CLM-85406,Franchise_NY_12,Antimicrobial Treatment,,7.0,130.69,914.83,914.83,1,,
CLM-22375,Franchise_NY_12,Baseboard Replacement,,14.0,62.02,868.28,425.53,0,,
CLM-70210,Franchise_NY_12,Drywall Repair,,26.0,38.82,1009.32,1009.32,1,,
CLM-65194,Franchise_TX_01,Drywall Repair,,17.0,39.85,677.45,281.62,0,,
CLM-41408,Franchise_FL_04,Antimicrobial Treatment,2025-10-07,30.0,132.98,3989.4,3989.4,1,10.0,1.0
CLM-96003,Franchise_NY_12,Dehumidifier Rental,,48.0,66.59,3196.32,3196.32,1,,
CLM-64038,Franchise_TX_01,Dehumidifier Rental,,25.0,77.39,1934.75,1735.25,0,,
CLM-95935,Franchise_TX_01,Drywall Repair,,15.0,106.03,1590.45,1590.45,1,,
CLM-83495,Franchise_NY_12,Water Extraction,,46.0,109.14,5020.44,5020.44,1,,
CLM-77568,Franchise_TX_01,Antimicrobial Treatment,,30.0,64.6,1938.0,1938.0,1,,
CLM-24363,Franchise_TX_01,Drywall Repair - MISC,,44.0,143.33,6306.52,2678.36,0,,
CLM-26248,Franchise_TX_01,Drywall Repair,,37.0,123.09,4554.33,4554.33,1,,
CLM-95511,Franchise_FL_04,Baseboard Replacement,2025-08-24,42.0,26.02,1092.84,836.19,0,8.0,6.0
CLM-51866,Franchise_NY_12,Drywall Repair,,10.0,129.73,1297.3,1297.3,1,,
CLM-34312,Franchise_NY_12,Dehumidifier Rental,,50.0,145.93,7296.5,5776.6,0,,
CLM-19745,Franchise_FL_04,Drywall Repair,2025-09-20,37.0,67.37,2492.69,1408.18,0,9.0,5.0
CLM-22596,Franchise_NY_12,Antimicrobial Treatment,,7.0,45.61,319.27,319.27,1,,
CLM-27127,Franchise_FL_04,Water Extraction,2025-12-13,30.0,94.2,2826.0,2826.0,1,12.0,5.0
CLM-19727,Franchise_TX_01,Baseboard Replacement,,48.0,149.01,7152.48,4570.93,0,,
CLM-96211,Franchise_TX_01,Baseboard Replacement,,42.0,33.78,1418.76,839.96,0,,
CLM-49063,Franchise_TX_01,Water Extraction - MISC,,29.0,142.72,4138.88,4138.88,1,,
CLM-70770,Franchise_FL_04,Baseboard Replacement,2025-05-27,1.0,147.71,147.71,147.71,1,5.0,1.0
CLM-36537,Franchise_TX_01,Water Extraction,,43.0,41.93,1802.99,764.52,0,,
CLM-19579,Franchise_FL_04,Dehumidifier Rental,2025-05-07,9.0,25.54,229.86,229.86,1,5.0,2.0
CLM-48395,Franchise_TX_01,Drywall Repair,,40.0,145.35,5814.0,4486.81,0,,
CLM-64716,Franchise_NY_12,Baseboard Replacement,,37.0,52.53,1943.61,1943.61,1,,
CLM-89200,Franchise_FL_04,Baseboard Replacement,2025-09-16,34.0,149.55,5084.7,5084.7,1,9.0,1.0
CLM-26798,Franchise_TX_01,Baseboard Replacement - MISC,,40.0,68.91,2756.4,2059.0,0,,
CLM-38152,Franchise_FL_04,Drywall Repair,2025-07-09,44.0,105.93,4660.92,1933.54,0,7.0,2.0
CLM-98844,Franchise_NY_12,Drywall Repair,,37.0,78.4,2900.8,2900.8,1,,
CLM-54831,Franchise_TX_01,Water Extraction - MISC,,27.0,61.35,1656.45,833.81,0,,
CLM-18115,Franchise_NY_12,Drywall Repair,,14.0,66.84,935.76,704.16,0,,
CLM-50186,Franchise_TX_01,Water Extraction,,35.0,47.32,1656.2,949.26,0,,
CLM-94622,Franchise_FL_04,Drywall Repair,2025-02-05,48.0,47.15,2263.2,2263.2,1,2.0,2.0
CLM-82579,Franchise_FL_04,Dehumidifier Rental,2025-01-16,36.0,144.36,5196.96,5196.96,1,1.0,3.0
CLM-91524,Franchise_FL_04,Dehumidifier Rental,2025-10-29,26.0,129.86,3376.36,3376.36,1,10.0,2.0
CLM-68720,Franchise_NY_12,Antimicrobial Treatment,,14.0,43.4,607.6,607.6,1,,
CLM-45760,Franchise_NY_12,Baseboard Replacement,,16.0,113.93,1822.88,1417.94,0,,
CLM-20137,Franchise_TX_01,Drywall Repair,,22.0,88.89,1955.58,1289.05,0,,
CLM-10414,Franchise_TX_01,Water Extraction,,31.0,80.39,2492.09,2492.09,1,,
CLM-31195,Franchise_TX_01,Baseboard Replacement,,31.0,39.29,1217.99,1217.99,1,,
CLM-78776,Franchise_NY_12,Water Extraction,,27.0,44.93,1213.11,835.05,0,,
CLM-11453,Franchise_TX_01,Baseboard Replacement,,30.0,142.17,4265.1,4265.1,1,,
CLM-97674,Franchise_TX_01,Drywall Repair - MISC,,19.0,89.85,1707.15,1707.15,1,,
CLM-49097,Franchise_NY_12,Antimicrobial Treatment,,43.0,18.75,806.25,806.25,1,,
CLM-91886,Franchise_FL_04,Drywall Repair,2025-04-24,45.0,106.92,4811.4,2489.93,0,4.0,3.0
CLM-34246,Franchise_TX_01,Antimicrobial Treatment,,27.0,33.96,916.92,916.92,1,,
CLM-77284,Franchise_TX_01,Dehumidifier Rental,,15.0,84.97,1274.55,1274.55,1,,
CLM-95913,Franchise_NY_12,Drywall Repair,,41.0,68.02,2788.82,1820.14,0,,
CLM-98906,Franchise_NY_12,Dehumidifier Rental,,31.0,18.39,570.09,395.54,0,,
CLM-84523,Franchise_FL_04,Water Extraction,2025-08-30,4.0,118.71,474.84,474.84,1,8.0,5.0
CLM-22118,Franchise_FL_04,Drywall Repair,2025-03-21,31.0,145.13,4499.03,4499.03,1,3.0,4.0
CLM-36121,Franchise_FL_04,Drywall Repair,2025-12-03,43.0,85.87,3692.41,3692.41,1,12.0,2.0
CLM-16387,Franchise_NY_12,Antimicrobial Treatment,,34.0,112.28,3817.52,2838.69,0,,
CLM-93057,Franchise_TX_01,Dehumidifier Rental,,27.0,84.99,2294.73,1713.04,0,,
CLM-27209,Franchise_NY_12,Antimicrobial Treatment,,48.0,93.14,4470.72,4470.72,1,,
CLM-19367,Franchise_NY_12,Antimicrobial Treatment,,17.0,54.66,929.22,929.22,1,,
CLM-71905,Franchise_NY_12,Baseboard Replacement,,1.0,88.96,88.96,69.49,0,,
CLM-88019,Franchise_NY_12,Water Extraction,,50.0,82.11,4105.5,4105.5,1,,
CLM-10040,Franchise_TX_01,Antimicrobial Treatment,,49.0,76.2,3733.8,3733.8,1,,
CLM-65192,Franchise_FL_04,Baseboard Replacement,2025-01-31,25.0,89.64,2241.0,1639.72,0,1.0,4.0
CLM-48836,Franchise_TX_01,Drywall Repair,,25.0,89.28,2232.0,2232.0,1,,
CLM-29714,Franchise_FL_04,Drywall Repair,2025-06-18,44.0,72.0,3168.0,2514.72,0,6.0,2.0
CLM-86258,Franchise_TX_01,Dehumidifier Rental - MISC,,25.0,97.81,2445.25,2445.25,1,,
CLM-57547,Franchise_TX_01,Drywall Repair,,28.0,79.53,2226.84,2226.84,1,,
CLM-56653,Franchise_NY_12,Baseboard Replacement,,22.0,16.89,371.58,314.63,0,,
CLM-98576,Franchise_TX_01,Dehumidifier Rental,,1.0,102.02,102.02,41.96,0,,
CLM-72249,Franchise_TX_01,Drywall Repair,,34.0,31.64,1075.76,1075.76,1,,
CLM-86405,Franchise_TX_01,Baseboard Replacement - MISC,,41.0,102.33,4195.53,4195.53,1,,
CLM-85554,Franchise_NY_12,Water Extraction,,4.0,128.76,515.04,515.04,1,,
CLM-51662,Franchise_FL_04,Baseboard Replacement,2025-04-24,44.0,38.02,1672.88,1672.88,1,4.0,3.0
CLM-97029,Franchise_TX_01,Antimicrobial Treatment,,7.0,68.61,480.27,480.27,1,,
CLM-82351,Franchise_NY_12,Dehumidifier Rental,,21.0,24.79,520.59,520.59,1,,
CLM-98536,Franchise_NY_12,Baseboard Replacement,,25.0,104.74,2618.5,1318.16,0,,
CLM-59781,Franchise_TX_01,Baseboard Replacement,,7.0,38.06,266.42,266.42,1,,
CLM-54565,Franchise_FL_04,Water Extraction,2025-05-18,21.0,18.63,391.23,391.23,1,5.0,6.0
CLM-90752,Franchise_TX_01,Baseboard Replacement,,10.0,122.27,1222.7,1222.7,1,,
CLM-54721,Franchise_NY_12,Drywall Repair,,32.0,77.16,2469.12,1328.73,0,,
CLM-90540,Franchise_NY_12,Dehumidifier Rental,,32.0,84.89,2716.48,1664.5,0,,
CLM-91349,Franchise_FL_04,Water Extraction,2025-08-10,48.0,91.81,4406.88,3511.81,0,8.0,6.0
CLM-30171,Franchise_NY_12,Water Extraction,,34.0,81.62,2775.08,2775.08,1,,
CLM-41853,Franchise_TX_01,Water Extraction,,44.0,70.51,3102.44,2124.71,0,,
CLM-47878,Franchise_FL_04,Baseboard Replacement,2025-07-25,47.0,63.94,3005.18,1583.55,0,7.0,4.0
CLM-70354,Franchise_TX_01,Dehumidifier Rental - MISC,,17.0,73.09,1242.53,1242.53,1,,
CLM-80161,Franchise_NY_12,Dehumidifier Rental,,28.0,42.81,1198.68,1198.68,1,,
CLM-87826,Franchise_TX_01,Drywall Repair,,12.0,62.56,750.72,750.72,1,,
CLM-37343,Franchise_TX_01,Water Extraction - MISC,,25.0,80.79,2019.75,1596.06,0,,
CLM-79197,Franchise_TX_01,Antimicrobial Treatment,,2.0,19.07,38.14,25.43,0,,
CLM-68270,Franchise_FL_04,Dehumidifier Rental,2025-01-16,24.0,31.82,763.68,763.68,1,1.0,3.0
CLM-63705,Franchise_TX_01,Antimicrobial Treatment,,8.0,51.53,412.24,412.24,1,,
CLM-81119,Franchise_TX_01,Antimicrobial Treatment,,43.0,148.52,6386.36,6386.36,1,,
CLM-81385,Franchise_TX_01,Baseboard Replacement,,8.0,40.61,324.88,148.08,0,,
CLM-63023,Franchise_TX_01,Baseboard Replacement,,50.0,51.45,2572.5,2572.5,1,,
CLM-33702,Franchise_FL_04,Drywall Repair,2025-01-26,23.0,62.1,1428.3,1428.3,1,1.0,6.0
CLM-22953,Franchise_FL_04,Antimicrobial Treatment,2025-12-31,25.0,54.19,1354.75,1354.75,1,12.0,2.0
CLM-84610,Franchise_FL_04,Baseboard Replacement,2025-03-12,46.0,40.7,1872.2,1048.04,0,3.0,2.0
CLM-22533,Franchise_NY_12,Water Extraction,,13.0,31.73,412.49,168.65,0,,
CLM-44061,Franchise_TX_01,Baseboard Replacement,,12.0,112.52,1350.24,1350.24,1,,
CLM-69091,Franchise_TX_01,Drywall Repair - MISC,,8.0,95.88,767.04,767.04,1,,
CLM-65543,Franchise_FL_04,Antimicrobial Treatment,2025-08-01,30.0,128.92,3867.6,3245.54,0,8.0,4.0
CLM-64111,Franchise_TX_01,Baseboard Replacement - MISC,,27.0,21.91,591.57,591.57,1,,
CLM-31676,Franchise_NY_12,Water Extraction,,2.0,102.9,205.8,205.8,1,,
CLM-10455,Franchise_NY_12,Baseboard Replacement,,27.0,103.75,2801.25,1712.55,0,,
CLM-41655,Franchise_FL_04,Baseboard Replacement,2025-12-30,29.0,16.86,488.94,488.94,1,12.0,1.0
CLM-28980,Franchise_TX_01,Antimicrobial Treatment - MISC,,33.0,38.8,1280.4,1280.4,1,,
CLM-43328,Franchise_FL_04,Baseboard Replacement,2025-04-19,13.0,80.17,1042.21,1042.21,1,4.0,5.0
CLM-16009,Franchise_TX_01,Water Extraction,,20.0,84.43,1688.6,1688.6,1,,
CLM-72012,Franchise_FL_04,Water Extraction,2025-04-30,41.0,21.76,892.16,412.98,0,4.0,2.0
CLM-82261,Franchise_TX_01,Dehumidifier Rental,,13.0,43.27,562.51,562.51,1,,
CLM-12628,Franchise_TX_01,Baseboard Replacement,,28.0,102.01,2856.28,2506.85,0,,
CLM-15889,Franchise_FL_04,Drywall Repair,2025-12-08,46.0,20.41,938.86,938.86,1,12.0,0.0
CLM-60327,Franchise_TX_01,Baseboard Replacement,,19.0,67.39,1280.41,1280.41,1,,
CLM-50737,Franchise_NY_12,Baseboard Replacement,,15.0,18.44,276.6,227.44,0,,
CLM-32228,Franchise_TX_01,Water Extraction,,35.0,51.23,1793.05,1055.4,0,,
CLM-44482,Franchise_NY_12,Dehumidifier Rental,,14.0,58.81,823.34,418.97,0,,
CLM-41131,Franchise_TX_01,Drywall Repair - MISC,,3.0,105.89,317.67,210.11,0,,
CLM-74234,Franchise_TX_01,Antimicrobial Treatment,,17.0,132.6,2254.2,2254.2,1,,
CLM-64193,Franchise_TX_01,Water Extraction - MISC,,18.0,136.87,2463.66,1248.2,0,,
CLM-25304,Franchise_FL_04,Antimicrobial Treatment,2025-02-16,17.0,63.93,1086.81,768.93,0,2.0,6.0
CLM-66834,Franchise_NY_12,Antimicrobial Treatment,,11.0,98.11,1079.21,1079.21,1,,
CLM-67845,Franchise_TX_01,Dehumidifier Rental,,34.0,75.07,2552.38,2552.38,1,,
CLM-52327,Franchise_FL_04,Drywall Repair,2025-08-04,25.0,135.93,3398.25,3398.25,1,8.0,0.0
CLM-38095,Franchise_TX_01,Dehumidifier Rental - MISC,,47.0,26.36,1238.92,1238.92,1,,
CLM-72910,Franchise_FL_04,Water Extraction,2025-02-22,14.0,45.85,641.9,641.9,1,2.0,5.0
CLM-83141,Franchise_TX_01,Baseboard Replacement,,32.0,16.11,515.52,250.08,0,,
CLM-53886,Franchise_NY_12,Drywall Repair,,8.0,119.55,956.4,488.03,0,,
CLM-83997,Franchise_TX_01,Antimicrobial Treatment,,32.0,79.33,2538.56,1596.16,0,,
CLM-89849,Franchise_NY_12,Antimicrobial Treatment,,45.0,44.67,2010.15,1280.62,0,,
CLM-25666,Franchise_TX_01,Water Extraction,,33.0,41.8,1379.4,1379.4,1,,
CLM-25477,Franchise_TX_01,Drywall Repair,,20.0,32.04,640.8,456.44,0,,
CLM-12382,Franchise_NY_12,Water Extraction,,49.0,76.9,3768.1,3768.1,1,,
CLM-35902,Franchise_FL_04,Water Extraction,2025-01-20,8.0,65.29,522.32,522.32,1,1.0,0.0
CLM-65957,Franchise_TX_01,Baseboard Replacement,,14.0,50.62,708.68,708.68,1,,
CLM-57021,Franchise_FL_04,Baseboard Replacement,2025-05-12,30.0,91.27,2738.1,2738.1,1,5.0,0.0
CLM-60464,Franchise_TX_01,Dehumidifier Rental,,5.0,70.49,352.45,306.87,0,,
CLM-66829,Franchise_NY_12,Antimicrobial Treatment,,3.0,129.26,387.78,167.92,0,,
CLM-71841,Franchise_TX_01,Water Extraction,,2.0,92.05,184.1,103.76,0,,
CLM-77275,Franchise_TX_01,Baseboard Replacement,,1.0,49.02,49.02,36.9,0,,
CLM-81052,Franchise_FL_04,Drywall Repair,2025-11-11,38.0,54.63,2075.94,1459.18,0,11.0,1.0
CLM-18921,Franchise_FL_04,Dehumidifier Rental,2025-10-17,31.0,106.68,3307.08,3307.08,1,10.0,4.0
CLM-67497,Franchise_NY_12,Drywall Repair,,33.0,95.71,3158.43,1324.56,0,,
CLM-26831,Franchise_TX_01,Drywall Repair - MISC,,14.0,32.93,461.02,364.68,0,,
CLM-75176,Franchise_TX_01,Baseboard Replacement,,12.0,118.26,1419.12,1419.12,1,,
CLM-26606,Franchise_NY_12,Baseboard Replacement,,21.0,144.03,3024.63,3024.63,1,,
CLM-92091,Franchise_FL_04,Antimicrobial Treatment,2025-11-04,9.0,96.57,869.13,869.13,1,11.0,1.0
CLM-65941,Franchise_TX_01,Antimicrobial Treatment,,15.0,142.27,2134.05,1878.41,0,,
CLM-52467,Franchise_NY_12,Dehumidifier Rental,,26.0,39.83,1035.58,812.97,0,,
CLM-29330,Franchise_TX_01,Drywall Repair,,8.0,125.65,1005.2,1005.2,1,,
CLM-56514,Franchise_TX_01,Antimicrobial Treatment,,37.0,57.2,2116.4,2116.4,1,,
CLM-74036,Franchise_FL_04,Drywall Repair,2025-08-20,3.0,92.33,276.99,276.99,1,8.0,2.0
CLM-26169,Franchise_TX_01,Drywall Repair,,1.0,28.71,28.71,28.71,1,,
CLM-48800,Franchise_TX_01,Drywall Repair,,16.0,111.8,1788.8,1788.8,1,,
CLM-79043,Franchise_FL_04,Drywall Repair,2025-10-05,30.0,41.11,1233.3,1233.3,1,10.0,6.0
CLM-89343,Franchise_FL_04,Antimicrobial Treatment,2025-05-05,5.0,30.95,154.75,154.75,1,5.0,0.0
CLM-30886,Franchise_TX_01,Water Extraction,,38.0,64.2,2439.6,2439.6,1,,
CLM-63282,Franchise_TX_01,Drywall Repair,,9.0,79.26,713.34,713.34,1,,
CLM-10674,Franchise_FL_04,Antimicrobial Treatment,2025-12-19,35.0,118.75,4156.25,4156.25,1,12.0,4.0
CLM-36297,Franchise_FL_04,Baseboard Replacement,2025-07-07,33.0,144.67,4774.11,2921.44,0,7.0,0.0
CLM-14675,Franchise_TX_01,Antimicrobial Treatment - MISC,,23.0,101.75,2340.25,2340.25,1,,
CLM-52514,Franchise_NY_12,Antimicrobial Treatment,,40.0,62.83,2513.2,2513.2,1,,
CLM-10759,Franchise_TX_01,Antimicrobial Treatment,,21.0,73.18,1536.78,1536.78,1,,
CLM-50103,Franchise_NY_12,Water Extraction,,27.0,104.49,2821.23,2014.47,0,,
CLM-16927,Franchise_TX_01,Drywall Repair,,37.0,108.22,4004.14,4004.14,1,,
CLM-47070,Franchise_TX_01,Drywall Repair,,42.0,112.46,4723.32,4723.32,1,,
CLM-39284,Franchise_NY_12,Baseboard Replacement,,24.0,20.04,480.96,261.54,0,,
CLM-36022,Franchise_NY_12,Dehumidifier Rental,,34.0,32.58,1107.72,1107.72,1,,
